Study,Authors,Year (online),Year (print),Title,,Journal,Pub year IF,2017 IF,Average n,Effect type,Species,Climate (FishBase),Env cue/stimulus?,Cue/stimulus type,Behavioural metric,Life stage,ctrl.n,ctrl.mean,ctrl.var,ctrl.vartype,ctrl.sd,oa.n,oa.mean,oa.var,oa.vartype,oa.sd,lnRR,|lnRR|,Raw mean |lnRR|,Notes,Precise sample size description in text?,Sample size source
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,11,No,Cephalopholis cyanostigma,Trop,Yes,Habitat,Immobile at surface,Adult,10,0.0001,0.6120,IQR,0.4533,11,0.0001,0.9590,IQR,0.7104,0.0000,0.0000,0.0824,SD calcualted from IQR assuming normal distribution: SD = IQR/1.35,Y,Provided in figure caption
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,,,Cephalopholis cyanostigma,Trop,Yes,Habitat,Time to ocean floor,Adult,10,8.5920,3.2490,IQR,2.4067,11,8.1690,5.8880,IQR,4.3615,-0.0505,0.0505,,Removed data points with lnRR variance > 10 from mean effect size computations (see rationale in Methods section of Supplementary File 1),,
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,,,Cephalopholis cyanostigma,Trop,Yes,Habitat,Time to shelter,Adult,10,20.0000,7.5130,IQR,5.5652,11,14.0850,8.7310,IQR,6.4674,-0.3506,0.3506,,,,
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,,,Cephalopholis cyanostigma,Trop,Yes,Habitat,Time immobile,Adult,10,88.1360,3.0000,IQR,2.2222,11,91.1860,10.6150,IQR,7.8630,0.0340,0.0340,,,,
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,,,Cephalopholis cyanostigma,Trop,Yes,Habitat,Opercular beats,Adult,10,20.0000,2.8260,IQR,2.0933,11,20.1560,4.5650,IQR,3.3815,0.0078,0.0078,,,,
a80,Raby et al,2018,2018,Exposure to elevated carbon dioxide does not impair shortterm swimming behaviour or shelter-seeking in a predatory coral-reef fish, ,J Fish Biol,1.702,1.702,,,Cephalopholis cyanostigma,Trop,Yes,Habitat,Tail beats,Adult,10,2.7940,0.6890,IQR,0.5104,11,2.9410,0.8930,IQR,0.6615,0.0513,0.0513,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,4,Weak,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 4 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,2.5180,2.1580,SE,4.8254,4,0.7190,0.3600,SE,0.7200,-1.2534,1.2534,2.4549,Added .0001 to zero values,Y,Provided in figure
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 8 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,24.4600,14.3880,SE,32.1725,4,11.5110,10.4320,SE,20.8640,-0.7537,0.7537,,"Only included biologically relevant parent-offspring crosses (ctrl-ctrl, ctrl-CO2, CO2-CO2)",,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 12 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,4,0.0001,0.0001,SE,0.0002,2,2.5180,2.5180,SE,3.5610,10.1338,10.1338,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 4 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,72.6950,18.7940,SE,42.0247,4,95.0350,1.7730,SE,3.5460,0.2680,0.2680,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 8 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,52.8370,16.3120,SE,36.4747,4,47.5180,14.1840,SE,28.3680,-0.1061,0.1061,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 12 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,4,53.5460,21.9860,SE,43.9720,2,97.5180,2.4820,SE,3.5101,0.5995,0.5995,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 4 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,24.4680,18.7940,SE,42.0247,4,3.9150,1.7790,SE,3.5580,-1.8326,1.8326,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 8 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,5,20.9220,3.9010,SE,8.7229,4,39.8580,12.4560,SE,24.9120,0.6445,0.6445,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 12 weeks, ctrl/ctrl vs ctrl/OA",Juvenile,4,46.0990,21.6310,SE,43.2620,2,0.0001,0.0001,SE,0.0001,-13.0411,13.0411,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 4 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,2.5180,2.1580,SE,4.8254,5,7.1940,2.8780,SE,6.4354,1.0498,1.0498,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 8 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,24.4600,14.3880,SE,32.1725,5,28.0580,17.6260,SE,39.4129,0.1372,0.1372,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time hiding, 12 weeks, ctrl/ctrl vs OA/OA",Juvenile,4,0.0001,0.0001,SE,0.0002,3,15.8270,15.8270,SE,27.4132,11.9721,11.9721,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 4 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,72.6950,18.7940,SE,42.0247,5,66.3120,17.3760,SE,38.8539,-0.0919,0.0919,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 8 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,52.8370,16.3120,SE,36.4747,5,39.7160,15.6030,SE,34.8894,-0.2855,0.2855,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time swimming, 12 weeks, ctrl/ctrl vs OA/OA",Juvenile,4,53.5460,21.9860,SE,43.9720,3,15.9570,4.6100,SE,7.9848,-1.2106,1.2106,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 4 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,24.4680,18.7940,SE,42.0247,5,25.1770,18.7940,SE,42.0247,0.0286,0.0286,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 8 weeks, ctrl/ctrl vs OA/OA",Juvenile,5,20.9220,3.9010,SE,8.7229,5,31.2060,18.7940,SE,42.0247,0.3998,0.3998,,,,
a81,Rodriguez-Dominguez et al,2018,2018,Irreversible behavioural impairment of fish starts early: Embryonic exposure to ocean acidification, ,Mar Poll Bull,3.241,3.241,,,Vincentia badia,Temp,Yes,Shelter,"% time floating, 12 weeks, ctrl/ctrl vs OA/OA",Juvenile,4,46.0990,21.6310,SE,43.2620,3,67.3760,18.4400,SE,31.9390,0.3795,0.3795,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,12,Strong,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - estuary, 16 dph",Larvae,10,63.9220,6.2750,SE,19.8433,10,27.0590,5.4900,SE,17.3609,-0.8596,0.8596,0.2112,,Y,Provided in figure caption
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - estuary, 18 dph",Larvae,10,54.5100,5.4900,SE,17.3609,10,37.2550,5.0980,SE,16.1213,-0.3806,0.3806,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - estuary, 19 dph",Larvae,10,44.7060,10.5880,SE,33.4822,10,53.3330,10.5880,SE,33.4822,0.1764,0.1764,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - estuary, 20 dph",Larvae,10,46.6670,7.0590,SE,22.3225,10,49.0840,6.6670,SE,21.0829,0.0505,0.0505,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - estuary, 21 dph",Larvae,10,52.6470,5.5880,SE,17.6708,10,54.7060,5.8820,SE,18.6005,0.0384,0.0384,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 16 dph",Larvae,16,52.3500,4.7930,SE,15.1568,16,59.7240,5.5300,SE,17.4874,0.1318,0.1318,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 17 dph",Larvae,16,47.5580,3.3180,SE,10.4924,16,47.5580,3.6870,SE,11.6593,0.0000,0.0000,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 18 dph",Larvae,16,53.8250,2.5810,SE,8.1618,16,50.8760,2.9490,SE,9.3256,-0.0563,0.0563,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 19 dph",Larvae,16,49.0320,4.4240,SE,13.9899,16,51.6130,2.9490,SE,9.3256,0.0513,0.0513,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 20 dph",Larvae,16,45.7140,3.3180,SE,10.4924,16,49.4010,2.2120,SE,6.9950,0.0776,0.0776,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - reef, 21 dph",Larvae,16,52.0420,2.4910,SE,7.8772,16,49.8280,2.4910,SE,7.8772,-0.0435,0.0435,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 13 dph",Larvae,10,33.0320,13.1640,SE,41.6282,10,70.1940,9.0320,SE,28.5617,0.7538,0.7538,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 14 dph",Larvae,10,55.4840,10.0650,SE,31.8283,10,41.0320,10.5810,SE,33.4601,-0.3017,0.3017,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 15 dph",Larvae,10,49.5490,12.6450,SE,39.9870,10,43.0970,9.0320,SE,28.5617,-0.1395,0.1395,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 16 dph",Larvae,10,49.0320,6.7100,SE,21.2189,10,41.5480,7.7420,SE,24.4824,-0.1656,0.1656,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 18 dph",Larvae,10,55.4840,6.1940,SE,19.5871,10,48.0000,4.1290,SE,13.0570,-0.1449,0.1449,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 19 dph",Larvae,10,55.2260,8.5200,SE,26.9426,10,64.0000,5.4190,SE,17.1364,0.1474,0.1474,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,% time near speaker - white noise. 20 dph,Larvae,10,50.0650,8.0000,SE,25.2982,10,42.3230,4.6450,SE,14.6888,-0.1680,0.1680,,,,
a82,Rossi et al,2018,2018,On the wrong track: ocean acidification attracts larval fish to irrelevant environmental cues, ,Sci Rep,4.122,4.122,,,Lates calcarifer,Trop,Yes,Auditory,"% time near speaker - white noise, 21 dph",Larvae,10,48.2580,6.7100,SE,21.2189,10,66.8390,5.4190,SE,17.1364,0.3257,0.3257,,,,
a83,Sswat et al,2018,2018,"Growth performance and survival of larval Atlantic herring, under the combined effects of elevated temperatures and CO2", ,PloS One,2.766,2.766,9,No,Clupea harengus,Temp,No,-,"Mean activity (size standardized), 28 days",Larvae,6,7288.3971,8116.3356,SD,8116.3356,6,7667.7496,4864.1553,SD,4864.1553,0.0507,0.0507,0.1559,Used ambient temperature only; day 29 did not have a 10C treatment in the raw data file (only 12C) so only day 28 and day 30 were used,N,"Provided in Table S1. Total of 36 larve per treatment for 28-32 DPH, but only data for 28-30 DPH presented in Figure 4, leaving n=18 per treatment."
a83,Sswat et al,2018,2018,"Growth performance and survival of larval Atlantic herring, under the combined effects of elevated temperatures and CO2", ,PloS One,2.766,2.766,,,Clupea harengus,Temp,No,-,"Mean activity (size standardized), 30 days",Larvae,12,10164.3102,9856.4000,SD,9856.4000,12,13197.1275,8667.4157,SD,8667.4157,0.2611,0.2611,,,,Also available from raw data on Pangea: https://doi.pangaea.de/10.1594/PANGAEA.882304?format=html#download 
a84,Sundin & Jutfelt,2018,2018,Effects of elevated carbon dioxide on male and female behavioural lateralization in a temperate goby, ,R Soc Open Sci,2.504,2.504,21,Weak,Gobiusculus flavescens,Temp,No,-,"Absolute lateralization, Year 1, female",Adult,30,32.3170,4.1170,SE,22.5497,24,32.3170,4.9400,SE,24.2010,0.0000,0.0000,0.1414,Used absolute lateralization only,Y,"Provided in text: ""All fish that swam the 10 consecutive runs were used in the statistical analyses (n year one=females control: 30, females CO2: 24, males control: 11, males CO2: 19; n year two=females control: 16, females CO2: 22, males control: 23, males CO2: 25)."""
a84,Sundin & Jutfelt,2018,2018,Effects of elevated carbon dioxide on male and female behavioural lateralization in a temperate goby, ,R Soc Open Sci,2.504,2.504,,,Gobiusculus flavescens,Temp,No,-,"Absolute lateralization, Year 1, male",Adult,11,31.4920,9.8800,SE,32.7683,19,32.5210,8.1300,SE,35.4378,0.0322,0.0322,,,,
a84,Sundin & Jutfelt,2018,2018,Effects of elevated carbon dioxide on male and female behavioural lateralization in a temperate goby, ,R Soc Open Sci,2.504,2.504,,,Gobiusculus flavescens,Temp,No,-,"Absolute lateralization, Year 2, female",Adult,16,31.4920,4.9400,SE,19.7600,22,42.0930,5.9690,SE,27.9971,0.2901,0.2901,,,,
a84,Sundin & Jutfelt,2018,2018,Effects of elevated carbon dioxide on male and female behavioural lateralization in a temperate goby, ,R Soc Open Sci,2.504,2.504,,,Gobiusculus flavescens,Temp,No,-,"Absolute lateralization, Year 2, male",Adult,23,31.3890,5.6600,SE,27.1444,25,40.0340,6.6900,SE,33.4500,0.2433,0.2433,,,,
a85,Watson et al,2018,2018,Ocean warming has a greater effect than acidification on the early life history development and swimming performance of a large circumglobal pelagic fish, ,Glob Change Biol,8.997,8.997,41,No,Seriola lalandi,Subtrop,Yes,Mimicked threat,Escape distance,Juvenile,41,4.2720,1.4440,SD,1.4440,41,4.5010,1.9720,SD,1.9720,0.0522,0.0522,0.0836,Used control temperature only,N,"Provided in text: ""n = 36-41 per treatment""; used the upper value of 41 to be conservative"
a85,Watson et al,2018,2018,Ocean warming has a greater effect than acidification on the early life history development and swimming performance of a large circumglobal pelagic fish, ,Glob Change Biol,8.997,8.997,,,Seriola lalandi,Subtrop,Yes,Mimicked threat,Escape speed,Juvenile,41,0.4510,0.2220,SD,0.2220,41,0.4710,0.2310,SD,0.2310,0.0434,0.0434,,,,
a85,Watson et al,2018,2018,Ocean warming has a greater effect than acidification on the early life history development and swimming performance of a large circumglobal pelagic fish, ,Glob Change Biol,8.997,8.997,,,Seriola lalandi,Subtrop,Yes,Mimicked threat,Response latency,Juvenile,41,0.5720,0.3030,SD,0.3030,41,0.6680,0.2440,SD,0.2440,0.1551,0.1551,,,,
a86,Steckbauer et al,2018,2018,Predator avoidance in the European seabass after recovery from short-term hypoxia and different CO2 conditions, ,Front Mar Sci,-,-,6,No,Dicentrachus labrax,Temp,Yes,Predator,Time swimming toward refuge,Juvenile,6,0.1238,0.0575,SE,0.1408,6,0.0298,0.0647,SE,0.1585,-1.4242,1.4242,1.4242,Data provided in written results; used normoxic treatment only,Y,"Provided in text: ""3 fish per treatment (12 individuals, repeated next day to a total of 24 individuals)""; i.e., 6 individuals per treatment"
a87,Andrade et al,2018,2018,Behavioral responses of a coastal flatfish to predation-associated cues and elevated CO2, ,J Sea Res,1.729,1.729,36,No,Citharichthys stigmaeus,Subtrop,No,-,"Posture, baseline, pre, Mid CO2",Juvenile,36,0.2040,0.0820,SE,0.4920,36,0.1790,0.0790,SE,0.4740,-0.1307,0.1307,0.1487,,N,"Provided in text: ""We conducted 36 trials at each CO2 level (total n = 216 fish or 108 pairs of fish). Data from all or part of several trials was excluded from analyses due to video recording problems or disruptions in the experimental procedures (each CO2 treatment final n ³ 28 for all variables)"". We used n = 36 to be conserrvative since exact sample sizes are not known."
